lat,lon,mag
44.0737,-105.4404,2.5
32.8975,-100.913,2.2
36.8334,-104.8672,1.6
46.4988,-81.0472,2.0
43.7151,-105.3078,2.6
44.0875,-105.41,2.5
43.7108,-105.3277,2.2
44.0794,-105.4613,2.1
41.7028,-108.6495,3.2
44.1476,-105.4135,2.6
43.5879,-105.3372,2.3
45.7717,-107.0611,2.3
43.6791,-105.3084,3.2
43.7666,-105.279,2.4
46.3485,-72.3913,2.7
43.5609,-105.3574,1.8
65.1288,-86.38,2.5
44.4754,-105.5503,2.2
43.7061,-105.3169,2.5
43.7648,-105.2742,2.4
44.099,-105.3151,2.4
43.7714,-105.3144,2.6
43.707,-105.3231,1.7
44.1823,-105.3951,3.1
45.788,-107.0413,2.0
44.1011,-105.4191,2.4
44.416,-105.498,2.4
44.3808,-105.4263,2.2
44.3688,-105.4922,1.6
43.5833,-105.3117,2.6
44.3236,-105.3633,2.0
43.9737,-105.294,2.1
45.1037,-106.9124,3.1
60.3386,-69.5652,2.7
43.4616,-105.3956,2.4
42.2688,-107.5845,1.7
45.7655,-107.0674,2.1
43.512,-105.2877,2.4
43.7462,-105.3001,2.3
44.0756,-105.425,2.3
44.3573,-105.4677,2.6
38.7135,-105.1435,1.8
44.0689,-105.4004,2.2
43.7252,-105.3312,1.9
44.369,-105.45,2.0
44.1588,-105.4047,2.1
44.0702,-105.3178,2.4
43.7014,-105.3478,2.1
44.6906,-77.9601,2.2
44.4584,-105.5295,2.5
44.3682,-105.5003,2.1
43.5273,-105.3728,2.2
43.6502,-105.2977,2.5
35.5261,-107.5508,2.5
30.9791,-99.1399,1.6
44.0934,-105.4339,2.2
30.6357,-98.2842,2.3
44.4801,-105.5306,2.2
43.7615,-105.3053,2.5
44.4453,-105.5163,2.1
43.9673,-105.2881,2.3
47.4679,-65.8451,2.5
43.4869,-105.3901,2.4
43.5636,-105.2135,2.5
48.7019,-85.9464,2.4
44.1741,-105.3895,3.2
43.561,-105.2536,2.5
43.7398,-105.3125,2.5
44.0695,-105.3985,3.4
44.4421,-105.4918,2.5
38.7182,-105.1437,1.6
43.7524,-105.2929,2.1
30.6702,-98.3304,2.1
43.6828,-105.3375,2.0
41.6834,-108.6077,2.7
44.3709,-105.4783,2.7
43.5087,-105.4329,2.3
43.1008,-102.516,2.6
36.7952,-104.8531,1.6
35.552,-97.256,2.3
32.8657,-100.9178,2.9
32.902,-100.833,3.1
32.5892,-104.6393,2.1
43.7382,-105.2841,2.6
45.7712,-107.0536,1.8
41.6767,-108.6577,2.9
45.1087,-106.8947,2.9
44.3168,-105.3689,2.1
44.3622,-105.464,2.6
44.0959,-105.4387,1.9
44.3758,-105.498,2.5
44.2042,-105.4202,2.4
43.6164,-105.3154,1.6
44.3634,-105.4915,2.3
44.4204,-105.5014,2.3
44.4629,-105.5333,2.6
45.7744,-107.0763,2.5
68.8069,-85.7,2.2
44.1512,-105.4245,2.7
43.5671,-105.3306,3.2
43.443,-105.3562,3.0
49.6459,-71.383,2.0
35.6553,-105.4574,2.1
53.3182,-80.9529,2.2
43.6867,-105.3329,2.6
44.0858,-105.4563,2.3
64.8819,-87.6013,2.5
43.7264,-105.2811,2.6
46.6468,-81.3751,2.0
44.1446,-105.447,2.6
45.8517,-106.8578,2.5
50.3081,-66.3168,2.6
44.3659,-105.4211,2.5
44.0359,-105.3714,2.7
45.8055,-107.048,2.3
46.0014,-71.2526,2.1
41.6594,-108.6693,2.5
44.4729,-105.5322,2.5
43.7889,-105.4476,3.5
73.4012,-95.9164,2.8
41.6721,-108.6252,3.1
52.783,-67.3103,3.1
68.1529,-91.78,2.5
46.2109,-73.3551,2.0
38.8995,-97.3633,2.8
35.5022,-97.1984,3.1
38.9123,-97.3697,3.1
38.9084,-97.3517,2.5
35.5141,-97.2359,3.6
49.0602,-67.4611,2.8
43.6862,-105.3378,2.7
44.1324,-105.4026,2.0
73.516,-92.3636,2.9
44.4565,-105.4728,2.3
43.7681,-105.2599,3.3
44.3597,-105.4764,2.5
44.4777,-105.5051,2.4
45.7577,-106.9969,1.8
45.8876,-106.5695,3.1
43.5322,-105.3399,2.6
43.7331,-105.3101,2.7
44.0882,-105.4451,2.5
45.7753,-107.0416,2.4
44.3696,-105.4633,2.6
47.1848,-70.2484,2.6
43.6823,-105.3377,2.6
44.104,-105.4212,2.8
43.6819,-105.3331,3.3
44.477,-105.52,2.2
43.5696,-105.3074,2.9
44.4189,-105.5138,2.5
33.0528,-109.4605,2.9
48.24,-78.441,2.3
32.5848,-104.6491,2.3
52.5994,-79.9677,2.4
43.7004,-105.3228,2.8
44.3583,-105.5016,1.9
43.713,-105.3277,2.6
45.7746,-107.0371,1.9
37.1827,-103.0847,2.8
45.6307,-75.1718,2.2
45.1432,-106.9542,3.0
38.7228,-105.1502,2.0
44.1838,-105.4275,2.8
44.0415,-105.3595,2.4
43.7615,-105.3275,2.8
45.3018,-78.9697,2.3
43.546,-105.3415,2.4
41.4195,-77.3737,2.8
44.3731,-105.41,2.4
44.4765,-105.5065,2.2
45.7768,-107.0397,2.1
36.8732,-104.8645,2.2
36.8675,-104.8732,2.5
43.7557,-105.3199,3.0
44.4645,-105.5324,2.0
52.4459,-76.0102,2.2
36.919,-104.786,2.9
36.8982,-104.8773,1.9
51.0953,-93.7537,2.3
43.6974,-105.3246,2.6
44.1778,-105.409,3.0
44.4765,-105.5358,2.7
43.5283,-105.3255,2.3
45.8913,-106.8607,2.6
43.7327,-105.3022,2.6
43.7446,-105.3283,2.5
36.017,-91.303,3.3
44.3661,-105.4332,2.5
44.0938,-105.4105,2.5
45.345,-79.9797,2.0
43.7327,-105.3296,3.6
44.065,-105.4237,3.6
44.0406,-105.3964,2.1
43.7552,-105.2914,2.2
43.5297,-105.3877,3.3
43.69,-105.3422,2.5
36.878,-104.8815,1.8
36.8949,-104.8731,1.7
36.8787,-104.8714,1.7
41.6642,-108.6656,2.4
43.5869,-105.3116,2.6
44.4642,-105.5273,2.4
44.365,-105.477,2.2
43.7231,-105.3529,2.7
44.2174,-105.4401,2.6
48.7044,-85.9572,2.3
43.5691,-105.261,2.2
38.7201,-105.1341,1.8
48.09,-77.87,2.8
45.1042,-106.9051,3.1
44.3429,-105.4501,2.4
44.4234,-105.512,2.5
44.4295,-105.4981,2.1
43.7385,-105.2901,3.6
44.4657,-105.5328,2.5
44.4663,-105.5222,2.6
43.9586,-105.2834,2.4
43.5642,-105.1703,2.7
69.018,-59.32,3.2
44.024,-105.3978,2.2
47.2714,-66.3828,2.5
36.8118,-104.8477,2.0
42.55,-108.12,3.4
54.3636,-35.1196,3.3
44.476,-105.5176,2.2
43.9531,-105.2795,2.3
45.7764,-107.0332,1.9
33.2413,-97.7582,2.7
43.7287,-105.3345,2.5
44.3238,-105.3476,2.5
44.1999,-105.3622,2.5
36.8546,-104.8833,2.2
44.0496,-105.4482,2.4
44.3658,-105.4376,2.7
43.4683,-105.4325,3.6
41.7449,-108.8805,2.4
38.7169,-105.1523,2.1
43.4672,-105.3043,2.6
44.4828,-105.5156,2.2
43.7616,-105.3,3.2
45.7715,-107.0397,2.1
43.7509,-105.3097,2.4
36.8613,-104.8564,2.4
36.8309,-104.8603,1.8
36.8428,-104.8523,1.8
36.8416,-104.8506,1.8
35.497,-97.25,2.5
36.8525,-104.8383,3.8
45.7715,-107.0521,1.9
43.7551,-105.2775,2.5
43.7334,-105.3232,2.8
43.7493,-105.3502,2.5
44.0714,-105.4554,2.3
44.467,-105.5338,2.3
44.1444,-105.4567,3.0
44.3572,-105.4663,2.3
44.0557,-105.348,2.3
44.4414,-105.4974,2.7
44.4416,-105.5172,2.5
43.6867,-105.3456,2.5
43.5277,-105.3872,1.9
32.5838,-104.6456,2.6
43.5615,-105.3388,2.4
52.8101,-67.3176,2.8
44.4728,-105.5892,2.6
35.553,-97.221,3.0
36.812,-104.8729,2.0
45.9982,-75.9673,2.0
71.1537,-92.5837,2.3
50.0961,-91.3085,2.2
45.1331,-75.0599,2.2
43.7397,-105.3404,2.4
43.6694,-105.3322,2.5
43.7524,-105.2837,2.7
44.1008,-105.4325,2.4
44.1038,-105.4369,2.2
43.7365,-105.261,2.4
43.5774,-105.3104,2.5
45.8777,-106.8575,2.4
44.3456,-105.4795,2.0
45.7732,-107.0399,2.1
44.3637,-105.4707,2.1
43.5557,-105.1759,3.2
43.7451,-105.323,2.5
44.0464,-105.4542,2.5
43.471,-105.4351,1.7
44.4624,-105.5441,2.6
43.7496,-105.235,1.9
43.506,-105.3655,2.4
41.645,-108.6228,2.3
35.8947,-103.2227,1.9
37.3087,-104.9261,2.3
44.4014,-105.5128,2.5
43.7717,-105.2942,2.7
44.1709,-105.4204,2.7
43.7421,-105.339,2.5
44.4877,-105.5037,2.4
35.5542,-107.5759,2.6
38.7323,-105.155,1.8
44.4471,-105.4656,2.0
43.6809,-105.3072,2.4
47.9332,-66.9907,2.3
36.8814,-104.8233,2.2
36.8663,-104.8307,2.5
50.1652,-66.5027,2.1
43.5852,-105.2954,2.7
61.4302,-71.0055,3.2
35.5467,-97.2459,3.7
35.5673,-97.2112,3.8
43.7295,-105.3032,2.6
45.7933,-107.0784,2.4
45.0492,-106.8003,2.6
44.0764,-105.4245,2.5
50.6532,-63.3603,2.6
44.0849,-105.4342,2.5
38.7266,-105.1588,1.9
44.1738,-105.3987,2.4
43.7091,-105.3222,2.6
45.8249,-106.6712,3.1
44.4638,-105.5458,2.3
43.5216,-105.3986,3.1
44.4752,-105.5404,2.4
30.9834,-99.1505,1.7
43.5991,-105.3366,2.2
43.5735,-105.1848,3.3
43.53,-105.4218,1.8
43.7029,-105.3278,2.7
53.5075,-34.7269,3.6
35.539,-97.238,3.3
51.9951,-30.3107,3.8
36.8813,-104.8588,1.6
32.6356,-104.6362,1.9
43.5943,-105.2364,2.3
44.4809,-105.5397,2.2
44.0887,-105.4151,2.7
44.3202,-105.3732,2.2
44.4229,-105.4966,2.6
45.622,-74.906,2.7
41.6901,-108.5988,2.7
44.0793,-105.4134,2.3
44.1847,-105.3669,2.7
44.6746,-77.9828,2.1
45.7891,-107.0568,2.6
44.3489,-105.4372,2.2
44.4666,-105.5168,2.4
43.4782,-105.4152,2.1
44.0781,-105.3616,3.3
43.5959,-105.3037,2.6
36.9003,-104.8738,1.6
38.5838,-102.9193,1.9
48.0071,-50.6519,2.7
43.9441,-105.2773,1.8
43.5857,-105.3106,3.8
33.2901,-97.8269,2.9
44.1654,-105.3621,2.9
37.312,-104.9106,1.9
44.4593,-105.4863,2.0
44.3587,-105.4319,2.6
38.7093,-105.1382,1.9
44.4693,-105.5324,2.7
43.7399,-105.2938,2.4
45.8452,-79.6183,2.1
45.7712,-107.0389,2.3
43.9384,-105.3146,2.5
43.748,-105.292,2.7
36.8941,-104.8665,2.2
36.8967,-104.8576,2.5
44.075,-105.4398,2.6
44.0306,-105.3569,2.3
40.0166,-107.8646,2.2
43.9621,-105.3239,2.4
44.1006,-105.4479,2.6
43.477,-105.4118,2.2
43.7004,-105.341,2.4
44.3573,-105.4411,2.5
44.1584,-105.3992,2.9
38.7092,-105.1533,1.4
43.5561,-105.352,2.3
44.4221,-105.5134,2.5
44.3319,-105.3571,2.5
45.7772,-107.0424,1.9
41.736,-108.6754,2.2
41.676,-108.6271,3.3
43.1794,-79.6658,2.2
43.7243,-105.3319,2.3
35.539,-97.259,2.8
44.361,-105.4988,2.2
44.1999,-105.3476,2.6
43.7298,-105.3058,2.8
44.0925,-105.4507,2.2
44.071,-105.4577,2.1
44.4537,-105.5767,2.1
43.4473,-105.386,2.6
37.3087,-104.9222,2.1
50.17,-66.5303,2.0
32.5888,-104.6373,3.2
43.7228,-105.2993,2.6
43.7074,-105.3343,2.4
44.4736,-105.4861,2.6
35.5361,-97.2557,2.6
44.091,-105.4529,2.3
44.3524,-105.4881,2.2
44.4616,-105.5541,2.1
45.7814,-107.0229,1.4
43.5711,-105.3496,3.2
44.1492,-105.423,2.8
43.7431,-105.3321,3.2
43.8641,-105.1745,3.3
45.7743,-107.0508,1.7
41.7474,-108.604,2.2
43.4657,-105.2762,3.4
44.0836,-105.4474,2.6
49.0801,-68.446,2.6
35.5625,-97.273,2.6
66.2135,-89.7512,2.8
43.5186,-105.3089,2.5
71.0336,-89.5658,3.0
43.7623,-105.3666,2.2
44.4848,-105.5089,2.5
32.9501,-100.9184,2.6
44.4746,-105.5216,2.4
43.7536,-105.2588,2.6
50.0974,-65.7259,2.0
43.7113,-105.3297,2.7
44.3662,-105.434,2.5
43.428,-105.3671,2.8
43.6856,-105.3328,2.5
41.7453,-108.6212,2.3
32.5771,-104.6476,2.3
32.9468,-100.9128,2.1
37.3064,-104.9184,2.6
44.4735,-105.5879,2.1
45.7632,-107.059,1.8
44.1014,-105.4263,1.9
43.7111,-105.3345,2.5
38.7118,-105.1396,2.1
44.206,-105.428,2.3
44.1962,-105.4227,2.8
43.7608,-105.2796,2.4
43.582,-105.2421,2.2
64.7125,-87.0872,2.5
44.0695,-105.4293,2.5
52.6837,-80.445,2.1
46.0253,-71.3444,2.2
44.4752,-105.5177,2.5
48.2463,-78.4618,2.2
43.738,-105.3303,2.5
44.464,-105.5515,2.5
33.2715,-97.8062,2.3
44.1686,-105.4115,2.3
44.3549,-105.4407,2.4
44.4131,-105.4924,2.4
43.5308,-105.417,2.1
44.9607,-74.1914,2.0
43.7302,-105.3416,2.8
36.8384,-104.846,2.0
32.5877,-104.649,2.3
45.7746,-107.0539,1.9
43.5938,-105.3714,2.5
44.0763,-105.4584,2.6
44.4652,-105.5392,2.7
45.7622,-107.0636,2.4
44.0944,-105.42,2.3
38.7099,-105.1455,2.1
38.7186,-105.14,2.0
44.1418,-105.4435,2.8
44.0277,-105.4076,2.3
33.703,-87.37,2.9
41.7118,-108.6215,3.4
44.7293,-108.0872,2.6
43.6612,-105.2597,3.3
44.48,-105.5242,2.3
45.7583,-107.0448,2.2
44.316,-105.3654,2.4
43.9463,-105.3089,2.4
45.0509,-83.3645,2.6
32.9317,-100.9136,2.1
34.707,-85.285,2.6
49.6034,-65.455,2.7
35.3363,-103.2351,2.1
44.4797,-105.5212,2.5
44.0989,-105.4361,2.6
43.9334,-105.2814,2.2
44.3473,-105.4796,2.2
44.0778,-105.4394,2.6
44.0745,-105.4186,2.6
47.3558,-101.2059,2.7
43.5952,-105.2967,2.1
44.202,-105.4407,2.2
43.751,-105.361,2.6
43.4554,-105.4687,2.4
44.4251,-105.5024,2.4
35.546,-103.3503,2.5
30.1031,-42.0473,3.6
43.7439,-105.3405,2.3
43.4775,-105.4303,2.4
70.339,-84.2605,2.6
44.0903,-105.4417,2.7
44.095,-105.3636,2.6
43.8075,-105.3137,2.2
44.3644,-105.4674,2.3
43.6878,-105.3324,2.3
44.4228,-105.4735,2.2
44.0985,-105.4336,2.4
44.1543,-105.422,3.0
43.4617,-105.4052,2.4
44.4881,-105.4899,2.4
44.4751,-105.5527,2.4
43.735,-105.3177,2.6
44.099,-105.271,3.3
43.7495,-105.2714,2.3
71.9636,-75.56,2.5
44.4704,-105.5236,2.6
52.1457,-30.0691,4.7
44.0883,-105.4466,2.5
43.5832,-105.3238,2.2
43.9513,-105.2995,2.3
44.1703,-105.3947,2.6
44.4486,-105.4688,2.4
43.5012,-105.2935,3.0
43.447,-105.3962,2.4
45.9192,-106.585,3.2
43.5875,-105.2679,2.1
43.6258,-105.3491,2.0
42.839,-71.695,2.3
43.7583,-105.267,2.6
43.4914,-105.2886,2.3
43.7549,-105.3317,2.3
35.635,-97.185,2.8
43.7221,-105.2517,2.3
42.3426,-30.548,5.0
47.0289,-76.5833,2.2
37.3198,-104.9076,2.0
44.4853,-105.5087,2.8
43.5181,-105.3711,2.7
43.7712,-105.2965,2.3
43.6081,-105.279,2.3
43.6748,-105.2941,2.2
44.435,-105.506,2.6
44.3608,-105.4259,2.4
44.1619,-105.396,2.7
38.7044,-105.1534,2.0
44.4212,-105.4882,2.1
43.5758,-105.3422,3.5
43.7762,-105.2824,2.6
43.4765,-105.4005,2.1
43.0482,-80.8687,2.2
45.0392,-106.7992,2.4
43.9528,-105.2757,2.4
37.2994,-104.9041,2.1
66.0597,-53.1752,3.7
35.513,-97.275,2.4
30.9493,-41.4323,3.9
30.884,-41.4846,3.9
30.8718,-41.5589,3.7
43.9916,-105.3271,3.3
76.6176,-107.749,2.7
65.2794,-86.4723,2.8
74.8807,-72.3187,3.7
43.7704,-105.2025,3.1
59.2216,-30.391,3.6
59.26,-30.5544,4.8
59.31,-30.3955,4.8
59.2034,-30.4573,3.7
40.878,-74.55,2.0
43.6234,-105.2653,2.9
48.9978,-92.1799,2.1
43.6164,-71.6353,2.0
63.888,-87.1365,3.0
31.9114,-40.5759,3.9
46.0457,-71.3392,2.2
74.5573,-93.3002,2.5
67.6956,-66.2291,2.6
43.4308,-78.6622,2.7
35.498,-97.269,2.0
53.5213,-35.3456,3.3
51.062,-93.742,2.7
52.8913,-35.1795,3.2
40.8787,-54.7335,2.7
40.58,-75.191,2.3
35.554,-97.267,3.1
49.8705,-63.1642,2.5
43.7492,-105.3183,3.7
46.6194,-80.7576,2.0
52.7107,-32.9708,4.6
43.5201,-105.4481,3.3
36.451,-89.541,3.1
35.555,-97.282,2.8
35.566,-97.287,2.1
47.3572,-83.5784,2.1
46.2418,-80.8867,2.0
47.2766,-79.4704,2.1
42.3344,-30.5265,5.5
48.251,-78.442,2.1
40.393,-95.8631,3.6
50.2175,-66.3524,2.3
45.8641,-71.0553,2.2
43.7333,-105.26,3.2
44.6791,-77.9454,2.2
48.7367,-93.1025,2.0
45.0904,-83.4122,2.6
35.579,-97.27,2.4
63.0946,-65.2275,2.8
37.0349,-32.6749,3.8
47.475,-65.89,2.8
43.9,-106.81,3.0
46.2351,-80.8283,2.1
65.1392,-86.8513,2.1
50.7044,-63.1494,2.0
50.6735,-63.1162,2.0
42.573,-74.108,3.1
42.569,-74.108,2.6
35.581,-97.2526,3.6
74.2691,-73.0435,3.0
35.556,-97.316,3.1
36.927,-105.03,3.2
35.588,-97.326,2.8
46.9738,-66.6425,2.6
61.221,-59.5213,2.3
44.078,-105.3739,3.2
46.014,-71.3398,2.2
49.4206,-67.6801,2.3
50.5788,-63.3788,2.3
46.0333,-71.3569,2.2
68.7077,-89.9818,2.3
47.1268,-70.5163,2.0
64.3236,-90.4811,2.9
50.1683,-66.5516,2.2
44.1543,-69.8421,2.6
35.5659,-97.2241,3.5
50.7766,-101.8147,2.8
33.029,-83.011,3.2
43.563,-105.238,3.0
49.2315,-68.2475,2.5
47.5462,-70.0306,2.3
32.4027,-97.044,2.9
46.2451,-80.9045,2.4
72.1975,-71.8601,2.1
72.1471,-71.9143,4.6
53.4552,-81.4138,2.1
45.2429,-69.1328,2.0
76.2099,-88.52,2.5
50.0866,-65.4272,2.1
76.5432,-107.3201,2.7
50.9892,-101.8743,2.6
47.6507,-69.8735,2.3
49.4174,-66.025,2.7
72.2641,-73.6237,2.9
37.2687,-32.6812,4.8
35.563,-97.275,3.0
35.288,-107.066,2.7
54.0725,-82.1165,2.1
46.487,-82.5772,2.6
47.4208,-70.3979,2.6
48.5744,-71.2366,2.3
43.708,-105.2895,3.2
45.3344,-79.151,2.4
46.0441,-66.1095,2.4
36.24,-89.436,2.5
44.8689,-73.7407,2.2
43.7052,-105.2873,3.3
37.569,-78.871,2.7
35.528,-97.273,2.1
46.3885,-72.5983,2.2
71.7518,-74.7513,2.3
59.2427,-30.4772,4.5
43.5577,-105.2358,3.3
43.7461,-105.3332,3.4
47.5021,-92.7623,2.9
45.1221,-83.4624,2.4
63.9764,-87.5082,2.2
53.7453,-35.4326,3.4
54.2367,-35.1631,3.8
71.8264,-69.332,2.8
35.495,-97.249,2.6
45.0148,-59.822,2.3
45.3735,-66.0468,2.2
56.4717,-34.4918,3.6
56.6439,-34.3973,4.8
51.5025,-76.7834,2.0
58.3733,-31.7458,3.6
46.4509,-66.2202,2.0
79.9358,-107.1601,2.5
59.1727,-71.7431,3.3
68.6816,-67.1718,2.5
36.8326,-105.0048,3.7
47.8498,-69.7863,2.2
46.0478,-71.3612,2.2
51.2592,-58.5655,2.9
59.3239,-30.4953,3.6
36.8539,-105.0152,2.9
44.5627,-70.7084,2.8
50.7737,-63.1878,2.3
36.3754,-33.7011,3.8
75.2187,-73.261,2.7
46.6933,-76.4604,2.0
47.6612,-71.2295,2.0
38.36,-108.87,2.9
32.429,-104.645,3.0
44.5984,-80.8486,2.0
47.475,-65.89,2.4
34.462,-97.532,3.1
73.4996,-73.4648,3.7
35.482,-97.228,3.0
46.57,-80.86,2.1
70.6844,-61.1277,3.1
36.881,-104.719,2.6
53.8148,-35.2359,3.8
52.1357,-80.0049,2.6
53.7596,-35.2713,3.6
44.6181,-77.6419,2.2
53.8118,-35.2711,4.4
53.5885,-35.3135,3.9
53.8143,-35.2206,5.1
53.6631,-35.5164,3.9
53.7825,-35.2555,5.0
53.8999,-35.2355,5.4
53.8907,-35.2557,4.9
52.6435,-35.6255,3.5
35.494,-97.204,3.1
49.0087,-67.3157,2.1
71.9971,-74.9555,2.6
64.9037,-88.18,2.5
45.9714,-76.9928,2.8
43.0596,-80.8689,2.1
76.3506,-100.72,2.8
49.0283,-66.3224,2.1
48.5555,-71.1919,2.2
48.6908,-85.9513,2.1
72.1937,-73.1637,2.7
65.029,-87.5975,2.3
43.473,-105.24,3.1
46.0237,-80.6383,2.1
46.9299,-71.2121,2.0
33.4613,-39.0409,3.6
45.5754,-72.4057,2.9
35.192,-90.165,2.5
35.4637,-35.6722,3.6
62.6767,-71.8533,2.4
45.5962,-66.262,2.3
53.05,-80.5089,2.6
71.5442,-74.7874,2.4
45.6393,-65.9225,2.2
72.3129,-75.1988,2.7
49.1405,-67.301,2.9
33.748,-87.158,2.5
36.088,-89.402,3.4
45.4709,-66.3363,2.0
44.6205,-77.8836,2.1
44.6178,-77.6592,2.0
67.3975,-64.7658,2.4
36.2181,-33.8924,4.6
37.065,-104.992,2.8
36.0092,-34.0488,4.0
36.2246,-33.5284,4.2
36.1185,-33.857,5.9
45.9214,-74.6136,2.1
45.1158,-83.3637,2.7
66.2143,-89.6518,2.0
47.6394,-71.2785,2.0
45.6598,-74.7022,2.2
53.04,-66.8396,2.6
61.3528,-80.38,2.3
71.8775,-74.688,2.2
47.6573,-71.2309,2.1
35.432,-96.55,2.7
35.602,-92.508,2.5
49.4013,-67.6901,2.2
62.7837,-78.7995,2.1
46.1139,-74.6974,3.6
43.8402,-105.3478,3.2
35.136,-84.856,3.0
71.966,-73.28,3.2
43.7739,-105.3269,3.4
65.7814,-85.32,2.5
35.256,-92.419,2.4
72.0196,-75.0616,2.8
46.0993,-74.4985,2.0
47.5155,-92.5954,2.5
45.8006,-73.9574,2.0
37.07,-104.826,2.6
37.089,-104.958,2.5
64.3196,-90.2696,3.4
48.4914,-80.5848,2.1
45.8863,-73.9497,2.1
33.796,-87.29,2.9
47.4273,-92.7166,2.8
43.235,-81.1598,2.1
46.4613,-72.6015,2.2
35.24,-92.42,2.5
36.42,-90.93,2.7
35.264,-92.411,2.9
37.787,-90.649,2.3
40.092,-76.999,2.8
40.089,-76.998,2.6
44.035,-106.659,3.0
35.255,-92.41,2.5
35.266,-92.409,2.6
48.251,-78.442,2.4
35.804,-97.029,3.0
35.262,-91.931,2.6
43.7256,-105.3625,3.4
45.6828,-74.9582,2.1
66.2463,-87.22,2.1
74.8725,-75.6437,2.7
45.6417,-73.7268,2.0
41.801,-81.3069,2.4
45.978,-83.1884,2.3
48.257,-78.52,2.6
42.572,-74.104,2.9
43.7292,-105.2596,3.2
47.6553,-79.7427,2.1
44.5661,-79.1323,2.1
46.558,-80.9681,2.0
43.775,-105.223,2.8
49.6393,-92.2295,2.0
34.389,-92.109,2.6
44.6716,-73.9634,2.0
49.4186,-67.6766,2.3
41.8976,-55.1489,3.4
49.3895,-67.6604,2.5
51.062,-93.742,2.5
75.29,-97.0064,2.9
44.7943,-56.18,2.7
49.6872,-87.457,2.0
45.864,-83.1226,2.3
35.486,-92.269,2.8
45.8989,-79.9249,2.1
35.236,-92.398,2.7
46.0402,-71.3198,2.5
50.546,-63.2417,2.0
48.2647,-78.4307,2.5
35.233,-92.42,2.8
34.7806,-36.9215,3.7
35.462,-92.261,2.8
48.7034,-85.9374,2.6
44.5734,-79.0605,2.2
48.8204,-68.0364,2.4
68.2364,-90.0995,2.6
49.4089,-67.6785,2.3
37.5476,-31.7327,5.1
53.987,-83.5623,2.7
44.1047,-75.1777,2.1
42.2991,-65.5885,2.4
42.3,-106.885,3.4
52.6648,-76.351,2.7
45.8986,-73.9693,2.1
47.3857,-71.2138,2.1
48.4678,-89.2023,2.1
35.819,-108.245,2.9
72.0884,-76.126,2.6
54.5526,-77.0067,2.3
52.6373,-90.3027,2.2
52.8852,-80.0747,2.5
55.7284,-81.1833,2.1
49.4693,-66.8676,2.0
39.962,-107.787,2.8
52.9529,-37.0146,3.4
35.3,-82.5,2.5
37.0176,-104.8932,3.6
45.9665,-77.0179,3.1
57.1827,-89.7447,2.2
64.7402,-87.8427,2.0
43.706,-105.335,3.2
49.6598,-92.4009,2.0
36.047,-83.575,2.5
34.0697,-37.5059,3.8
64.8507,-87.077,2.8
64.8231,-87.0072,3.4
32.318,-97.243,2.3
47.475,-65.89,2.1
42.306,-63.1214,2.2
66.9719,-86.6855,2.2
48.087,-77.8479,2.9
45.6872,-79.389,2.3
46.0337,-71.3731,2.3
32.356,-97.406,2.4
72.1865,-75.76,2.7
47.7181,-70.26,2.4
37.0325,-104.9034,3.6
45.6181,-74.4926,2.0
44.5708,-79.1298,2.2
37.055,-104.995,3.1
34.784,-106.754,2.3
45.6497,-75.0495,2.2
44.9379,-73.1426,2.0
45.0367,-104.2255,3.6
45.6125,-76.2583,2.2
74.0236,-71.34,3.0
46.1695,-80.7601,2.0
64.6483,-65.2981,3.2
46.6161,-80.1816,2.0
47.5923,-92.6445,2.2
43.617,-71.1549,2.4
34.464,-107.83,3.3
42.825,-78.239,2.4
47.7117,-69.933,2.1
46.1448,-80.4306,2.3
74.5648,-97.6942,2.6
39.1654,-63.2461,2.8
43.39,-79.442,2.6
64.547,-87.34,2.1
49.6538,-65.8942,2.4
71.772,-74.8521,2.7
49.3992,-67.6662,2.0
49.389,-67.6673,2.2
49.4019,-67.6773,2.7
43.6905,-105.3215,3.3
57.4601,-52.4837,3.8
46.6434,-74.9745,2.2
49.6476,-92.3549,2.2
43.552,-105.222,3.0
47.6374,-71.2362,2.1
46.3931,-75.8797,2.3
49.2344,-66.7904,2.3
73.8598,-96.2944,2.5
43.724,-105.2777,3.5
51.8414,-89.6042,2.1
37.0656,-32.5667,4.8
47.2801,-75.5413,2.6
70.7796,-92.76,2.7
62.6325,-72.0388,2.6
47.5898,-71.2388,2.1
45.2957,-79.2783,2.1
47.5101,-92.531,2.6
68.4997,-68.8761,2.6
47.6039,-70.1044,2.3
36.5491,-106.4824,3.2
48.251,-78.442,2.0
46.5223,-76.1691,2.2
73.576,-91.8801,3.0
43.622,-105.183,3.0
46.3233,-72.4415,2.2
65.0855,-86.42,2.9
65.0674,-86.3088,3.1
65.0385,-86.2765,3.3
44.69,-77.9535,2.2
49.6367,-66.4404,2.7
48.251,-78.442,2.1
41.4804,-77.3651,2.6
49.7409,-83.9841,2.2
71.6762,-92.4341,2.5
47.7805,-69.8223,2.0
43.6666,-71.3419,2.2
35.544,-97.208,2.3
48.2807,-78.5404,2.0
64.2195,-40.1387,4.0
48.8072,-67.9943,2.0
48.8154,-67.9989,2.5
44.4357,-77.8142,2.0
49.2535,-68.2889,2.2
43.9616,-105.2964,3.4
45.4451,-80.1291,2.0
51.7526,-80.1766,2.4
49.9517,-94.3114,2.3
66.8863,-65.9479,3.3
45.901,-83.2355,2.4
